property_id,check_in_date,room_category,successful_bookings,capacity,occcupancy,room_class,property_name,category,city,mmm yy,week no,day_type
19559,2022-07-25,RT2,16,41,39.02,Elite,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-25,RT3,11,27,40.74,Premium,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-25,RT4,2,3,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-25,RT1,16,36,44.44,Standard,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-25,RT2,20,45,44.44,Elite,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-25,RT3,15,29,51.72,Premium,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-25,RT4,2,7,28.57,Presidential,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
17564,2022-07-25,RT1,6,16,37.5,Standard,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-25,RT2,12,40,30.0,Elite,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-25,RT3,9,24,37.5,Premium,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-25,RT4,7,17,41.18,Presidential,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
18560,2022-07-25,RT1,15,30,50.0,Standard,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-25,RT2,20,40,50.0,Elite,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-25,RT3,14,24,58.33,Premium,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-25,RT4,8,15,53.33,Presidential,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
16559,2022-07-26,RT1,19,30,63.33,Standard,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-26,RT2,23,41,56.1,Elite,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-26,RT3,16,32,50.0,Premium,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-26,RT4,10,18,55.56,Presidential,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
19562,2022-07-26,RT1,15,30,50.0,Standard,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-26,RT2,13,23,56.52,Elite,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-26,RT3,13,29,44.83,Premium,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-26,RT4,7,14,50.0,Presidential,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-26,RT1,13,30,43.33,Standard,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-26,RT2,20,45,44.44,Elite,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-26,RT3,11,29,37.93,Premium,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-26,RT4,3,6,50.0,Presidential,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
17558,2022-07-26,RT1,7,19,36.84,Standard,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-26,RT2,19,50,38.0,Elite,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-26,RT3,12,27,44.44,Premium,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-26,RT4,2,6,33.33,Presidential,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
16558,2022-07-26,RT1,10,19,52.63,Standard,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-26,RT2,12,22,54.55,Elite,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-26,RT3,4,8,50.0,Premium,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-26,RT4,2,3,66.67,Presidential,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
17560,2022-07-26,RT1,14,40,35.0,Standard,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-26,RT2,19,45,42.22,Elite,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-26,RT3,12,25,48.0,Premium,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-26,RT4,5,13,38.46,Presidential,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
19558,2022-07-26,RT1,13,40,32.5,Standard,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-26,RT2,15,39,38.46,Elite,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-26,RT3,7,21,33.33,Premium,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-26,RT4,3,7,42.86,Presidential,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-26,RT1,14,26,53.85,Standard,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-26,RT2,17,38,44.74,Elite,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-26,RT3,10,19,52.63,Premium,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-26,RT4,8,16,50.0,Presidential,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
17561,2022-07-26,RT1,13,26,50.0,Standard,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-26,RT2,15,36,41.67,Elite,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-26,RT3,10,19,52.63,Premium,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-26,RT4,2,4,50.0,Presidential,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
16560,2022-07-26,RT1,13,34,38.24,Standard,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-26,RT2,13,34,38.24,Elite,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-26,RT3,10,20,50.0,Premium,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-26,RT4,3,7,42.86,Presidential,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16561,2022-07-26,RT1,9,18,50.0,Standard,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-26,RT2,12,24,50.0,Elite,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-26,RT3,10,21,47.62,Premium,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-26,RT4,5,10,50.0,Presidential,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-26,RT1,14,31,45.16,Standard,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-26,RT2,20,43,46.51,Elite,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-26,RT3,8,18,44.44,Premium,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-26,RT4,4,6,66.67,Presidential,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16563,2022-07-26,RT1,24,41,58.54,Standard,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-26,RT2,20,38,52.63,Elite,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-26,RT3,11,20,55.0,Premium,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-26,RT4,9,18,50.0,Presidential,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
17559,2022-07-26,RT1,16,32,50.0,Standard,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-26,RT2,18,39,46.15,Elite,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-26,RT3,8,16,50.0,Premium,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-26,RT4,7,14,50.0,Presidential,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-26,RT1,8,20,40.0,Standard,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-26,RT2,11,30,36.67,Elite,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-26,RT3,7,27,25.93,Premium,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-26,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-26,RT1,14,25,56.0,Standard,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-26,RT2,26,44,59.09,Elite,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-26,RT3,9,16,56.25,Premium,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-26,RT4,9,19,47.37,Presidential,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
18558,2022-07-26,RT1,6,15,40.0,Standard,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-26,RT2,12,30,40.0,Elite,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-26,RT3,11,26,42.31,Premium,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-26,RT4,9,20,45.0,Presidential,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-26,RT1,13,42,30.95,Standard,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-26,RT2,13,44,29.55,Elite,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-26,RT3,8,23,34.78,Premium,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-26,RT4,7,19,36.84,Presidential,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-26,RT1,15,33,45.45,Standard,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-26,RT2,23,40,57.5,Elite,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-26,RT3,12,25,48.0,Premium,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-26,RT4,4,9,44.44,Presidential,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-26,RT1,23,38,60.53,Standard,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-26,RT2,17,34,50.0,Elite,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-26,RT3,15,29,51.72,Premium,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-26,RT4,11,20,55.0,Presidential,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-26,RT1,11,27,40.74,Standard,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-26,RT2,12,29,41.38,Elite,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-26,RT3,9,23,39.13,Premium,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-26,RT4,8,18,44.44,Presidential,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
19559,2022-07-26,RT1,10,24,41.67,Standard,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-26,RT2,20,41,48.78,Elite,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-26,RT3,11,27,40.74,Premium,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-26,RT4,1,3,33.33,Presidential,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-26,RT1,16,36,44.44,Standard,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-26,RT2,18,45,40.0,Elite,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-26,RT3,10,29,34.48,Premium,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-26,RT4,3,7,42.86,Presidential,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
17564,2022-07-26,RT1,6,16,37.5,Standard,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-26,RT2,15,40,37.5,Elite,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-26,RT3,9,24,37.5,Premium,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-26,RT4,6,17,35.29,Presidential,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
18560,2022-07-26,RT1,14,30,46.67,Standard,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-26,RT2,18,40,45.0,Elite,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-26,RT3,13,24,54.17,Premium,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-26,RT4,8,15,53.33,Presidential,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
16559,2022-07-27,RT1,16,30,53.33,Standard,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-27,RT2,21,41,51.22,Elite,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-27,RT3,21,32,65.62,Premium,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-27,RT4,9,18,50.0,Presidential,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
19562,2022-07-27,RT1,14,30,46.67,Standard,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-27,RT2,12,23,52.17,Elite,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-27,RT3,14,29,48.28,Premium,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-27,RT4,6,14,42.86,Presidential,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-27,RT1,13,30,43.33,Standard,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-27,RT2,18,45,40.0,Elite,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-27,RT3,12,29,41.38,Premium,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-27,RT4,3,6,50.0,Presidential,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
17558,2022-07-27,RT1,8,19,42.11,Standard,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-27,RT2,22,50,44.0,Elite,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-27,RT3,12,27,44.44,Premium,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-27,RT4,2,6,33.33,Presidential,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
16558,2022-07-27,RT1,10,19,52.63,Standard,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-27,RT2,12,22,54.55,Elite,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-27,RT3,3,8,37.5,Premium,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-27,RT4,2,3,66.67,Presidential,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
17560,2022-07-27,RT1,16,40,40.0,Standard,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-27,RT2,20,45,44.44,Elite,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-27,RT3,10,25,40.0,Premium,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-27,RT4,6,13,46.15,Presidential,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
19558,2022-07-27,RT1,13,40,32.5,Standard,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-27,RT2,13,39,33.33,Elite,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-27,RT3,8,21,38.1,Premium,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-27,RT4,3,7,42.86,Presidential,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-27,RT1,11,26,42.31,Standard,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-27,RT2,20,38,52.63,Elite,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-27,RT3,10,19,52.63,Premium,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-27,RT4,8,16,50.0,Presidential,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
17561,2022-07-27,RT1,14,26,53.85,Standard,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-27,RT2,18,36,50.0,Elite,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-27,RT3,10,19,52.63,Premium,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-27,RT4,2,4,50.0,Presidential,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
16560,2022-07-27,RT1,14,34,41.18,Standard,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-27,RT2,13,34,38.24,Elite,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-27,RT3,8,20,40.0,Premium,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-27,RT4,3,7,42.86,Presidential,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16561,2022-07-27,RT1,9,18,50.0,Standard,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-27,RT2,11,24,45.83,Elite,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-27,RT3,11,21,52.38,Premium,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-27,RT4,5,10,50.0,Presidential,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-27,RT1,13,31,41.94,Standard,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-27,RT2,17,43,39.53,Elite,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-27,RT3,9,18,50.0,Premium,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-27,RT4,2,6,33.33,Presidential,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16563,2022-07-27,RT1,17,41,41.46,Standard,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-27,RT2,20,38,52.63,Elite,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-27,RT3,11,20,55.0,Premium,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-27,RT4,10,18,55.56,Presidential,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
17559,2022-07-27,RT1,15,32,46.88,Standard,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-27,RT2,20,39,51.28,Elite,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-27,RT3,8,16,50.0,Premium,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-27,RT4,7,14,50.0,Presidential,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-27,RT1,8,20,40.0,Standard,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-27,RT2,10,30,33.33,Elite,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-27,RT3,10,27,37.04,Premium,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-27,RT4,2,6,33.33,Presidential,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-27,RT1,15,25,60.0,Standard,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-27,RT2,22,44,50.0,Elite,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-27,RT3,9,16,56.25,Premium,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-27,RT4,8,19,42.11,Presidential,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
18558,2022-07-27,RT1,6,15,40.0,Standard,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-27,RT2,12,30,40.0,Elite,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-27,RT3,11,26,42.31,Premium,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-27,RT4,8,20,40.0,Presidential,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-27,RT1,14,42,33.33,Standard,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-27,RT2,15,44,34.09,Elite,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-27,RT3,7,23,30.43,Premium,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-27,RT4,9,19,47.37,Presidential,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-27,RT1,14,33,42.42,Standard,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-27,RT2,20,40,50.0,Elite,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-27,RT3,13,25,52.0,Premium,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-27,RT4,5,9,55.56,Presidential,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-27,RT1,22,38,57.89,Standard,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-27,RT2,20,34,58.82,Elite,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-27,RT3,14,29,48.28,Premium,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-27,RT4,10,20,50.0,Presidential,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-27,RT1,11,27,40.74,Standard,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-27,RT2,13,29,44.83,Elite,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-27,RT3,10,23,43.48,Premium,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-27,RT4,7,18,38.89,Presidential,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
19559,2022-07-27,RT1,9,24,37.5,Standard,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-27,RT2,18,41,43.9,Elite,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-27,RT3,11,27,40.74,Premium,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-27,RT4,1,3,33.33,Presidential,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-27,RT1,14,36,38.89,Standard,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-27,RT2,16,45,35.56,Elite,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-27,RT3,11,29,37.93,Premium,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-27,RT4,3,7,42.86,Presidential,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
17564,2022-07-27,RT1,6,16,37.5,Standard,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-27,RT2,14,40,35.0,Elite,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-27,RT3,9,24,37.5,Premium,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-27,RT4,6,17,35.29,Presidential,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
18560,2022-07-27,RT1,17,30,56.67,Standard,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-27,RT2,25,40,62.5,Elite,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-27,RT3,13,24,54.17,Premium,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-27,RT4,6,15,40.0,Presidential,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
16559,2022-07-28,RT1,14,30,46.67,Standard,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-28,RT2,20,41,48.78,Elite,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-28,RT3,17,32,53.12,Premium,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-28,RT4,10,18,55.56,Presidential,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
19562,2022-07-28,RT1,16,30,53.33,Standard,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-28,RT2,13,23,56.52,Elite,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-28,RT3,16,29,55.17,Premium,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-28,RT4,6,14,42.86,Presidential,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-28,RT1,12,30,40.0,Standard,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-28,RT2,18,45,40.0,Elite,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-28,RT3,11,29,37.93,Premium,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-28,RT4,2,6,33.33,Presidential,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
17558,2022-07-28,RT1,8,19,42.11,Standard,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-28,RT2,21,50,42.0,Elite,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-28,RT3,11,27,40.74,Premium,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-28,RT4,3,6,50.0,Presidential,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
16558,2022-07-28,RT1,9,19,47.37,Standard,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-28,RT2,14,22,63.64,Elite,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-28,RT3,5,8,62.5,Premium,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
